0.6955754786469984,0.774280962101999,0.8319127795035922,0.877325448282793,0.9065625160018148,0.9258842947832473,0.9395340507343228,0.9523389258633298,0.9626689940946496,0.9718228667086569,0.9791983337469529
0.6805760563570975,0.7559192093114595,0.8099087910485762,0.8536739948794156,0.8858822147291632,0.9113381166585615,0.9338776536196355,0.9513478800388941,0.964526724650872,0.9743989992702233,0.9801428791681269
0.6537875001411712,0.7293251504360162,0.776994167096218,0.8083681583185017,0.8237943881854516,0.8378719884489736,0.8499953141308776,0.8668452073743779,0.8822688082067285,0.8934173292604798,0.9030820392088118
0.7178194041696268,0.7893346902730796,0.8386580440744447,0.8801903271965177,0.907431679603629,0.9286258466937458,0.9420391043324188,0.9517439217002229,0.9602019866609746,0.967093532118925,0.9723582627889862
0.690215455325729,0.752251964852352,0.8062398699287979,0.8542708192346482,0.886848321099822,0.9157584160052081,0.9364396219363764,0.9508150139963922,0.9629779597763741,0.972627236293421,0.9795234103641506
0.5791039278964422,0.6205878937784938,0.6666464004159149,0.7373118640644895,0.7359217178389154,0.786423368448763,0.8275007883517246,0.85439615598447,0.8820880203661128,0.8881093433931593,0.9086991862441368
0.7531705001716537,0.8176155658471974,0.8442596045818554,0.8708679394780169,0.8950910152220839,0.9201248131393109,0.9354864157801699,0.9510690395004444,0.9642677965718187,0.9733198018946451,0.9796255889556711
0.6951426244420369,0.7632657762754231,0.8209490195742751,0.8583552180605242,0.8832510848379592,0.9065964914312145,0.9272908495521975,0.9442943276451746,0.9549844883967762,0.9666820576981142,0.9752883633684979
0.6777992086159152,0.7417054454491854,0.7994602154149154,0.8423106593984391,0.8722070876024824,0.8967413666019282,0.9154162001759759,0.9287708739535329,0.937802193342227,0.9431639673827614,0.9493033731193039
0.6261185823149089,0.6581793711943811,0.6718070201130834,0.7112708072148312,0.763010578625304,0.8006320177796528,0.8377834531307973,0.8709074186253823,0.8965942530794356,0.919448198333076,0.9325395048854666
0.7462691209355758,0.8047683397185704,0.8266446359274435,0.8620113174740328,0.8852950313116541,0.9082353377881027,0.9290572247924087,0.9451975675209694,0.9594384557559574,0.9695218536515698,0.9758700633285575
0.6547579369253511,0.7197899102713912,0.762457402510437,0.7876773280813284,0.8266481773945178,0.854269306738942,0.8830867194763541,0.9051522499768938,0.9228334162937212,0.9338199468853345,0.9438886071176036
